name,R2,R2_std,MAE,MAE_std,RMSE,RMSE_std,within_5_years,within_10_years,within_20_years,R2_seed_0
200-A Coruña_,-0.1458482687666296,0.0,27.172330060126516,0.0,32.26600263988274,0.0,0.09082658300668542,0.18552291656989311,0.3881399113137499,-0.1458482687666296
350-Lugo_,-0.12092105233674322,0.0,26.276355499502838,0.0,31.805115388610222,0.0,0.1059850374064838,0.21022216149124906,0.4201824206606771,-0.12092105233674322
200-Córdoba_,-0.11778026468287339,0.0,20.733013951166598,0.0,26.396419708583316,0.0,0.15010702818408847,0.30719212408473917,0.58035183391944,-0.11778026468287339
300-Ciudad Real_,-0.10666861877536293,0.0,23.773324118185553,0.0,28.556772814656227,0.0,0.11440356691542881,0.2270570563410505,0.4569323573591474,-0.10666861877536293
250-Pontevedra_,-0.09475947988847278,0.0,27.37539113314913,0.0,32.73320060113558,0.0,0.0979393867478502,0.19375030128635368,0.38960311780389134,-0.09475947988847278
400-Madrid_,-0.0874368505049774,0.0,22.801190377051377,0.0,27.729627823636346,0.0,0.11934410995084493,0.24238096402631387,0.4969113007752317,-0.0874368505049774
200-Madrid_,-0.08527636627486856,0.0,22.038076851857777,0.0,27.70206796592471,0.0,0.1334376757721748,0.2762832897214546,0.55123376782177,-0.08527636627486856
400-Toledo_,-0.0818837708742639,0.0,28.017774157862203,0.0,32.87471368479872,0.0,0.08583276365288654,0.1759719021323105,0.365755314402204,-0.0818837708742639
150-Pontevedra_,-0.07764484848691477,0.0,27.281193324125944,0.0,32.476329819768466,0.0,0.09763161114963456,0.19419898619459575,0.38269114533312076,-0.07764484848691477
150-Córdoba_,-0.06780932809694717,0.0,20.62486967283771,0.0,25.799640924730568,0.0,0.14042777296434092,0.2877868949934594,0.571526255882303,-0.06780932809694717
400-Cádiz_,-0.06307880497222618,0.0,19.586394737312524,0.0,24.099833885384697,0.0,0.13455246531995943,0.27834696883365406,0.5818757144751319,-0.06307880497222618
300-Lugo_,-0.062127979046328274,0.0,25.643618987122128,0.0,30.959781522865484,0.0,0.10544415217663604,0.21148612487047222,0.4285632949589496,-0.062127979046328274
250-Huelva_,-0.05740910493677864,0.0,24.55425577345873,0.0,29.848354697425503,0.0,0.11024220959806043,0.2270051421010514,0.46671103610563097,-0.05740910493677864
350-A Coruña_,-0.05687620244401659,0.0,25.447029514863214,0.0,30.988008617560162,0.0,0.10887112622961949,0.2182067654530967,0.43952219478816423,-0.05687620244401659
150-Sevilla_,-0.049371769731737736,0.0,20.864597375471295,0.0,25.82011658097945,0.0,0.1382348915200876,0.28191374078890336,0.5559909200830424,-0.049371769731737736
250-A Coruña_,-0.04515956474990679,0.0,25.112633790088392,0.0,30.815761783845385,0.0,0.11541361308926153,0.22841890496421463,0.45388279265211906,-0.04515956474990679
300-A Coruña_,-0.04121213447722094,0.0,25.39775524305084,0.0,30.757513191987332,0.0,0.10802785648692396,0.2161307496882403,0.4348913575570904,-0.04121213447722094
