NUTS 3 CODE;LAU CODE;LAU NAME NATIONAL;LAU NAME LATIN;CHANGE (Y/N);POPULATION;TOTAL AREA (m2);DEGURBA;DEG change compared to last year;COASTAL AREA (yes/no);COAST change compared to last year;CITY_ID;CITY_ID change compared to last year;CITY_NAME;GREATER_CITY_ID;GREATER_CITY_ID change compared to last year;GREATER_CITY_NAME;FUA_ID;FUA_ID change compared to last year;FUA_NAME
ES514;43124;Riba, La;Riba, La;no;585;8030416;3;;no;;;;;;;;;;
ES514;43125;Riba-roja d'Ebre;Riba-roja d'Ebre;no;1126;99476150;3;;no;;;;;;;;;;
ES514;43126;Riera de Gaià, La;Riera de Gaià, La;no;1744;8794500;3;;yes;;;;;;;;;;
ES514;43127;Riudecanyes;Riudecanyes;no;1124;17054873;3;;no;;;;;;;;;;
ES514;43128;Riudecols;Riudecols;no;1180;19501555;3;;no;;;;;;;;;;
ES514;43130;Rocafort de Queralt;Rocafort de Queralt;no;225;8440600;3;;no;;;;;;;;;;
ES514;43132;Rodonyà;Rodonyà;no;490;8358342;3;;no;;;;;;;;;;
ES514;43134;Rourell, El;Rourell, El;no;366;2284529;2;;no;;;;;;;;;;
ES514;43135;Salomó;Salomó;no;557;12245538;3;;no;;;;;;;;;;
ES514;43137;Sant Jaume dels Domenys;Sant Jaume dels Domenys;no;2622;23250791;3;;no;;;;;;;;;;
ES514;43138;Santa Bàrbara;Santa Bàrbara;no;3707;28349433;3;;no;;;;;;;;;;
ES514;43139;Santa Coloma de Queralt;Santa Coloma de Queralt;no;2673;34051995;3;;no;;;;;;;;;;
ES514;43140;Santa Oliva;Santa Oliva;no;3320;9456538;2;;yes;;;;;;;;;;
ES514;43141;Pontils;Pontils;no;117;67619396;3;;no;;;;;;;;;;
ES514;43142;Sarral;Sarral;no;1548;52085042;3;;no;;;;;;;;;;
ES514;43143;Savallà del Comtat;Savallà del Comtat;no;58;14636200;3;;no;;;;;;;;;;
ES514;43146;Senan;Senan;no;48;11879500;3;;no;;;;;;;;;;
ES514;43147;Solivella;Solivella;no;633;21283284;3;;no;;;;;;;;;;
ES514;43149;Tivenys;Tivenys;no;899;53495543;3;;no;;;;;;;;;;
ES514;43150;Tivissa;Tivissa;no;1602;208789074;3;;no;;;;;;;;;;
ES514;43151;Torre de Fontaubella, La;Torre de Fontaubella, La;no;138;7153427;3;;no;;;;;;;;;;
ES514;43152;Torre de l'Espanyol, La;Torre de l'Espanyol, La;no;611;27912439;3;;no;;;;;;;;;;
ES514;43154;Torroja del Priorat;Torroja del Priorat;no;149;13199398;3;;no;;;;;;;;;;
ES514;43157;Ulldemolins;Ulldemolins;no;396;38049535;3;;no;;;;;;;;;;
ES514;43158;Vallclara;Vallclara;no;98;13448500;3;;no;;;;;;;;;;
ES514;43159;Vallfogona de Riucorb;Vallfogona de Riucorb;no;91;10937100;3;;no;;;;;;;;;;
ES514;43160;Vallmoll;Vallmoll;no;1756;16608448;3;;no;;;;;;;;;;
ES514;43164;Vespella de Gaià;Vespella de Gaià;no;410;18160393;3;;yes;;;;;;;;;;
ES514;43165;Vilabella;Vilabella;no;736;18195118;3;;no;;;;;;;;;;
ES514;43166;Vilallonga del Camp;Vilallonga del Camp;no;2389;9081857;2;;no;;;;;;;;;;
ES514;43167;Vilanova d'Escornalbou;Vilanova d'Escornalbou;no;545;17327940;3;;yes;;;;;;;;;;
ES514;43168;Vilanova de Prades;Vilanova de Prades;no;112;21644400;3;;no;;;;;;;;;;
ES514;43169;Vilaplana;Vilaplana;no;574;23267898;3;;no;;;;;;;;;;
ES514;43170;Vila-rodona;Vila-rodona;no;1255;33035600;3;;no;;;;;;;;;;
ES514;43172;Vilaverd;Vilaverd;no;452;12526490;3;;no;;;;;;;;;;
ES514;43173;Vilella Alta, La;Vilella Alta, La;no;135;5248277;3;;no;;;;;;;;;;
ES514;43174;Vilella Baixa, La;Vilella Baixa, La;no;202;5546306;3;;no;;;;;;;;;;
ES514;43175;Vilalba dels Arcs;Vilalba dels Arcs;no;625;67205578;3;;no;;;;;;;;;;
ES514;43176;Vimbodí i Poblet;Vimbodí i Poblet;no;892;65801784;3;;no;;;;;;;;;;
ES514;43177;Vinebre;Vinebre;no;428;26415800;3;;no;;;;;;;;;;
ES514;43178;Vinyols i els Arcs;Vinyols i els Arcs;no;2056;10890821;2;;yes;;;;;;;;;;
ES514;43902;Sant Jaume d'Enveja;Sant Jaume d'Enveja;no;3503;63545184;3;;yes;;;;;;;;;;
ES514;43903;Camarles;Camarles;no;3224;29802642;3;;yes;;;;;;;;;;
ES514;43904;Aldea, L';Aldea, L';no;4160;30170000;3;;yes;;;;;;;;;;
ES514;43906;Ampolla, L';Ampolla, L';no;3205;35666663;3;;yes;;;;;;;;;;
ES242;44001;Ababuj;Ababuj;no;73;54300184;3;;no;;;;;;;;;;
ES242;44002;Abejuela;Abejuela;no;48;86667637;3;;no;;;;;;;;;;
ES242;44003;Aguatón;Aguatón;no;18;21636378;3;;no;;;;;;;;;;
ES242;44004;Aguaviva;Aguaviva;no;514;42150653;3;;no;;;;;;;;;;
ES242;44005;Aguilar del Alfambra;Aguilar del Alfambra;no;63;39044777;3;;no;;;;;;;;;;
ES242;44006;Alacón;Alacón;no;252;47495813;3;;no;;;;;;;;;;
ES242;44007;Alba;Alba;no;170;69534097;3;;no;;;;;;;;;;
ES242;44008;Albalate del Arzobispo;Albalate del Arzobispo;no;1980;205686966;3;;no;;;;;;;;;;
ES242;44009;Albarracín;Albarracín;no;1025;452701500;3;;no;;;;;;;;;;
ES242;44010;Albentosa;Albentosa;no;276;68001102;3;;no;;;;;;;;;;
ES242;44011;Alcaine;Alcaine;no;59;57376439;3;;no;;;;;;;;;;
ES242;44012;Alcalá de la Selva;Alcalá de la Selva;no;343;104952490;3;;no;;;;;;;;;;
ES242;44014;Alcorisa;Alcorisa;no;3266;121199224;3;;no;;;;;;;;;;
ES242;44016;Alfambra;Alfambra;no;508;122443056;3;;no;;;;;;;;;;
ES242;44017;Aliaga;Aliaga;no;341;193078573;3;;no;;;;;;;;;;
ES242;44018;Almohaja;Almohaja;no;16;25554811;3;;no;;;;;;;;;;
ES242;44019;Alobras;Alobras;no;64;30722169;3;;no;;;;;;;;;;
ES242;44020;Alpeñés;Alpeñés;no;22;28615518;3;;no;;;;;;;;;;
ES242;44021;Allepuz;Allepuz;no;125;67263997;3;;no;;;;;;;;;;
ES242;44022;Alloza;Alloza;no;558;81600486;3;;no;;;;;;;;;;
ES242;44023;Allueva;Allueva;no;26;18651832;3;;no;;;;;;;;;;
ES242;44024;Anadón;Anadón;no;28;24619315;3;;no;;;;;;;;;;
ES242;44026;Arcos de las Salinas;Arcos de las Salinas;no;119;112986035;3;;no;;;;;;;;;;
ES242;44027;Arens de Lledó;Arens de Lledó;no;211;34268961;3;;no;;;;;;;;;;
ES242;44028;Argente;Argente;no;195;62576027;3;;no;;;;;;;;;;
ES242;44029;Ariño;Ariño;no;724;81927789;3;;no;;;;;;;;;;
ES242;44031;Azaila;Azaila;no;90;81436040;3;;no;;;;;;;;;;
ES242;44032;Bádenas;Bádenas;no;19;31308361;3;;no;;;;;;;;;;
ES242;44033;Báguena;Báguena;no;287;25170922;3;;no;;;;;;;;;;
ES242;44034;Bañón;Bañón;no;144;54274838;3;;no;;;;;;;;;;
ES242;44035;Barrachina;Barrachina;no;112;24856913;3;;no;;;;;;;;;;
ES242;44036;Bea;Bea;no;31;23367926;3;;no;;;;;;;;;;
ES242;44037;Beceite;Beceite;no;541;96721839;3;;no;;;;;;;;;;
ES242;44038;Belmonte de San José;Belmonte de San José;no;113;33962324;3;;no;;;;;;;;;;
ES242;44039;Bello;Bello;no;224;52486942;3;;no;;;;;;;;;;
ES242;44040;Berge;Berge;no;235;42637255;3;;no;;;;;;;;;;
ES242;44041;Bezas;Bezas;no;70;26316628;3;;no;;;;;;;;;;
ES242;44042;Blancas;Blancas;no;126;73803577;3;;no;;;;;;;;;;
ES242;44043;Blesa;Blesa;no;94;80394049;3;;no;;;;;;;;;;
ES242;44044;Bordón;Bordón;no;100;29983238;3;;no;;;;;;;;;;
ES242;44045;Bronchales;Bronchales;no;432;59601595;3;;no;;;;;;;;;;
ES242;44046;Bueña;Bueña;no;50;40746423;3;;no;;;;;;;;;;
ES242;44047;Burbáguena;Burbáguena;no;249;39015886;3;;no;;;;;;;;;;
ES242;44048;Cabra de Mora;Cabra de Mora;no;54;34308073;3;;no;;;;;;;;;;
ES242;44049;Calaceite;Calaceite;no;994;81334655;3;;no;;;;;;;;;;
ES242;44050;Calamocha;Calamocha;no;4339;316627162;3;;no;;;;;;;;;;
ES242;44051;Calanda;Calanda;no;3748;112249628;3;;no;;;;;;;;;;
ES242;44052;Calomarde;Calomarde;no;75;28176660;3;;no;;;;;;;;;;
ES242;44053;Camañas;Camañas;no;134;78673525;3;;no;;;;;;;;;;
ES242;44054;Camarena de la Sierra;Camarena de la Sierra;no;105;79540395;3;;no;;;;;;;;;;
ES242;44055;Camarillas;Camarillas;no;100;50549173;3;;no;;;;;;;;;;
ES242;44056;Caminreal;Caminreal;no;620;44391011;3;;no;;;;;;;;;;
ES242;44059;Cantavieja;Cantavieja;no;709;124557799;3;;no;;;;;;;;;;
ES242;44060;Cañada de Benatanduz;Cañada de Benatanduz;no;36;34891518;3;;no;;;;;;;;;;
ES242;44061;Cañada de Verich, La;Cañada de Verich, La;no;89;10861609;3;;no;;;;;;;;;;
ES242;44062;Cañada Vellida;Cañada Vellida;no;31;23303749;3;;no;;;;;;;;;;
ES242;44063;Cañizar del Olivar;Cañizar del Olivar;no;100;22292863;3;;no;;;;;;;;;;
ES242;44064;Cascante del Río;Cascante del Río;no;67;32382639;3;;no;;;;;;;;;;
ES242;44065;Castejón de Tornos;Castejón de Tornos;no;60;30904710;3;;no;;;;;;;;;;
ES242;44066;Castel de Cabra;Castel de Cabra;no;96;29442071;3;;no;;;;;;;;;;
ES242;44067;Castelnou;Castelnou;no;141;36646400;3;;no;;;;;;;;;;
ES242;44068;Castelserás;Castelserás;no;815;31519061;3;;no;;;;;;;;;;
ES242;44070;Castellar, El;Castellar, El;no;58;50332562;3;;no;;;;;;;;;;
ES242;44071;Castellote;Castellote;no;681;235176913;3;;no;;;;;;;;;;
ES242;44074;Cedrillas;Cedrillas;no;664;73571344;3;;no;;;;;;;;;;
ES242;44075;Celadas;Celadas;no;388;100453580;3;;no;;;;;;;;;;
ES242;44076;Cella;Cella;no;2574;124676933;3;;no;;;;;;;;;;
ES242;44077;Cerollera, La;Cerollera, La;no;93;33748209;3;;no;;;;;;;;;;
ES242;44080;Codoñera, La;Codoñera, La;no;336;20967467;3;;no;;;;;;;;;;
ES242;44082;Corbalán;Corbalán;no;107;82441459;3;;no;;;;;;;;;;
ES242;44084;Cortes de Aragón;Cortes de Aragón;no;61;24432333;3;;no;;;;;;;;;;
ES242;44085;Cosa;Cosa;no;50;54814279;3;;no;;;;;;;;;;
ES242;44086;Cretas;Cretas;no;567;52663565;3;;no;;;;;;;;;;
ES242;44087;Crivillén;Crivillén;no;62;42025069;3;;no;;;;;;;;;;
ES242;44088;Cuba, La;Cuba, La;no;43;6514772;3;;no;;;;;;;;;;
ES242;44089;Cubla;Cubla;no;58;48634734;3;;no;;;;;;;;;;
ES242;44090;Cucalón;Cucalón;no;78;31926706;3;;no;;;;;;;;;;
ES242;44092;Cuervo, El;Cuervo, El;no;78;20759349;3;;no;;;;;;;;;;
ES242;44093;Cuevas de Almudén;Cuevas de Almudén;no;126;35846962;3;;no;;;;;;;;;;
ES242;44094;Cuevas Labradas;Cuevas Labradas;no;132;40809216;3;;no;;;;;;;;;;
ES242;44096;Ejulve;Ejulve;no;175;109485836;3;;no;;;;;;;;;;
ES242;44097;Escorihuela;Escorihuela;no;136;56986546;3;;no;;;;;;;;;;
ES242;44099;Escucha;Escucha;no;852;41569591;3;;no;;;;;;;;;;
ES242;44100;Estercuel;Estercuel;no;203;55593298;3;;no;;;;;;;;;;
ES242;44101;Ferreruela de Huerva;Ferreruela de Huerva;no;56;20439643;3;;no;;;;;;;;;;
ES242;44102;Fonfría;Fonfría;no;27;20583531;3;;no;;;;;;;;;;
ES242;44103;Formiche Alto;Formiche Alto;no;141;78165681;3;;no;;;;;;;;;;
ES242;44105;Fórnoles;Fórnoles;no;80;32634646;3;;no;;;;;;;;;;
ES242;44106;Fortanete;Fortanete;no;205;168211058;3;;no;;;;;;;;;;
ES242;44107;Foz-Calanda;Foz-Calanda;no;245;37871407;3;;no;;;;;;;;;;
ES242;44108;Fresneda, La;Fresneda, La;no;438;39479417;3;;no;;;;;;;;;;
ES242;44109;Frías de Albarracín;Frías de Albarracín;no;115;50790671;3;;no;;;;;;;;;;
ES242;44110;Fuenferrada;Fuenferrada;no;37;24525307;3;;no;;;;;;;;;;
ES242;44111;Fuentes Calientes;Fuentes Calientes;no;92;25009065;3;;no;;;;;;;;;;
ES242;44112;Fuentes Claras;Fuentes Claras;no;461;36907391;3;;no;;;;;;;;;;
ES242;44113;Fuentes de Rubielos;Fuentes de Rubielos;no;118;38910865;3;;no;;;;;;;;;;
ES242;44114;Fuentespalda;Fuentespalda;no;284;38995203;3;;no;;;;;;;;;;
ES242;44115;Galve;Galve;no;162;61881161;3;;no;;;;;;;;;;
ES242;44116;Gargallo;Gargallo;no;93;30079797;3;;no;;;;;;;;;;
ES242;44117;Gea de Albarracín;Gea de Albarracín;no;360;57504325;3;;no;;;;;;;;;;
ES242;44118;Ginebrosa, La;Ginebrosa, La;no;194;80098785;3;;no;;;;;;;;;;
ES242;44119;Griegos;Griegos;no;136;31772236;3;;no;;;;;;;;;;
ES242;44120;Guadalaviar;Guadalaviar;no;241;28080305;3;;no;;;;;;;;;;
ES242;44121;Gúdar;Gúdar;no;76;60771154;3;;no;;;;;;;;;;
ES242;44122;Híjar;Híjar;no;1721;165358522;3;;no;;;;;;;;;;
ES242;44123;Hinojosa de Jarque;Hinojosa de Jarque;no;111;36472646;3;;no;;;;;;;;;;
ES242;44124;Hoz de la Vieja, La;Hoz de la Vieja, La;no;83;43728659;3;;no;;;;;;;;;;
ES242;44125;Huesa del Común;Huesa del Común;no;73;61688398;3;;no;;;;;;;;;;
ES242;44126;Iglesuela del Cid, La;Iglesuela del Cid, La;no;410;40294955;3;;no;;;;;;;;;;
ES242;44127;Jabaloyas;Jabaloyas;no;63;61728016;3;;no;;;;;;;;;;
ES242;44128;Jarque de la Val;Jarque de la Val;no;66;29230659;3;;no;;;;;;;;;;
ES242;44129;Jatiel;Jatiel;no;37;10843522;3;;no;;;;;;;;;;
ES242;44130;Jorcas;Jorcas;no;30;26196361;3;;no;;;;;;;;;;
ES242;44131;Josa;Josa;no;34;28228849;3;;no;;;;;;;;;;
ES242;44132;Lagueruela;Lagueruela;no;73;26321807;3;;no;;;;;;;;;;
ES242;44133;Lanzuela;Lanzuela;no;22;14222741;3;;no;;;;;;;;;;
ES242;44135;Libros;Libros;no;102;37912331;3;;no;;;;;;;;;;
ES242;44136;Lidón;Lidón;no;57;40396158;3;;no;;;;;;;;;;
ES242;44137;Linares de Mora;Linares de Mora;no;234;116275210;3;;no;;;;;;;;;;
ES242;44138;Loscos;Loscos;no;122;71783128;3;;no;;;;;;;;;;
ES242;44141;Lledó;Lledó;no;159;15614130;3;;no;;;;;;;;;;
ES242;44142;Maicas;Maicas;no;28;24742112;3;;no;;;;;;;;;;
ES242;44143;Manzanera;Manzanera;no;531;168660536;3;;no;;;;;;;;;;
ES242;44144;Martín del Río;Martín del Río;no;401;54883976;3;;no;;;;;;;;;;
ES242;44145;Mas de las Matas;Mas de las Matas;no;1262;29986243;3;;no;;;;;;;;;;
ES242;44146;Mata de los Olmos, La;Mata de los Olmos, La;no;257;23727773;3;;no;;;;;;;;;;
ES242;44147;Mazaleón;Mazaleón;no;522;86249085;3;;no;;;;;;;;;;
ES242;44148;Mezquita de Jarque;Mezquita de Jarque;no;96;31144344;3;;no;;;;;;;;;;
ES242;44149;Mirambel;Mirambel;no;116;45470664;3;;no;;;;;;;;;;
ES242;44150;Miravete de la Sierra;Miravete de la Sierra;no;31;36514943;3;;no;;;;;;;;;;
ES242;44151;Molinos;Molinos;no;239;79608942;3;;no;;;;;;;;;;
ES242;44152;Monforte de Moyuela;Monforte de Moyuela;no;67;47737617;3;;no;;;;;;;;;;
ES242;44153;Monreal del Campo;Monreal del Campo;no;2434;89047828;3;;no;;;;;;;;;;
ES242;44154;Monroyo;Monroyo;no;340;79234137;3;;no;;;;;;;;;;
ES242;44155;Montalbán;Montalbán;no;1233;82038783;3;;no;;;;;;;;;;
ES242;44156;Monteagudo del Castillo;Monteagudo del Castillo;no;54;44358856;3;;no;;;;;;;;;;
ES242;44157;Monterde de Albarracín;Monterde de Albarracín;no;64;45206093;3;;no;;;;;;;;;;
ES242;44158;Mora de Rubielos;Mora de Rubielos;no;1548;166227935;3;;no;;;;;;;;;;
ES242;44159;Moscardón;Moscardón;no;54;26927904;3;;no;;;;;;;;;;
ES242;44160;Mosqueruela;Mosqueruela;no;537;265032279;3;;no;;;;;;;;;;
ES242;44161;Muniesa;Muniesa;no;583;129796561;3;;no;;;;;;;;;;
ES242;44163;Noguera de Albarracín;Noguera de Albarracín;no;140;47436064;3;;no;;;;;;;;;;
ES242;44164;Nogueras;Nogueras;no;22;18849478;3;;no;;;;;;;;;;
ES242;44165;Nogueruelas;Nogueruelas;no;217;99487951;3;;no;;;;;;;;;;
ES242;44167;Obón;Obón;no;44;68384524;3;;no;;;;;;;;;;
ES242;44168;Odón;Odón;no;206;74244255;3;;no;;;;;;;;;;
ES242;44169;Ojos Negros;Ojos Negros;no;360;90915939;3;;no;;;;;;;;;;
ES242;44171;Olba;Olba;no;228;20986572;3;;no;;;;;;;;;;
ES242;44172;Oliete;Oliete;no;351;85481085;3;;no;;;;;;;;;;
ES242;44173;Olmos, Los;Olmos, Los;no;120;43972364;3;;no;;;;;;;;;;
ES242;44174;Orihuela del Tremedal;Orihuela del Tremedal;no;463;71524197;3;;no;;;;;;;;;;
ES242;44175;Orrios;Orrios;no;125;44229778;3;;no;;;;;;;;;;
ES242;44176;Palomar de Arroyos;Palomar de Arroyos;no;168;33620542;3;;no;;;;;;;;;;
ES242;44177;Pancrudo;Pancrudo;no;113;100124720;3;;no;;;;;;;;;;
ES242;44178;Parras de Castellote, Las;Parras de Castellote, Las;no;55;42132887;3;;no;;;;;;;;;;
ES242;44179;Peñarroya de Tastavins;Peñarroya de Tastavins;no;439;83282899;3;;no;;;;;;;;;;
ES242;44180;Peracense;Peracense;no;77;28660089;3;;no;;;;;;;;;;
ES242;44181;Peralejos;Peralejos;no;79;36097483;3;;no;;;;;;;;;;
ES242;44182;Perales del Alfambra;Perales del Alfambra;no;229;104239164;3;;no;;;;;;;;;;
ES242;44183;Pitarque;Pitarque;no;73;54345144;3;;no;;;;;;;;;;
ES242;44184;Plou;Plou;no;43;17214020;3;;no;;;;;;;;;;
ES242;44185;Pobo, El;Pobo, El;no;110;63599493;3;;no;;;;;;;;;;
ES242;44187;Portellada, La;Portellada, La;no;235;21369319;3;;no;;;;;;;;;;
ES242;44189;Pozondón;Pozondón;no;50;67635526;3;;no;;;;;;;;;;
ES242;44190;Pozuel del Campo;Pozuel del Campo;no;65;27853657;3;;no;;;;;;;;;;
ES242;44191;Puebla de Híjar, La;Puebla de Híjar, La;no;897;60778261;3;;no;;;;;;;;;;
ES242;44192;Puebla de Valverde, La;Puebla de Valverde, La;no;457;282782594;3;;no;;;;;;;;;;
ES242;44193;Puertomingalvo;Puertomingalvo;no;109;103620892;3;;no;;;;;;;;;;
ES242;44194;Ráfales;Ráfales;no;138;35608249;3;;no;;;;;;;;;;
ES242;44195;Rillo;Rillo;no;88;53305829;3;;no;;;;;;;;;;
ES242;44196;Riodeva;Riodeva;no;142;34342687;3;;no;;;;;;;;;;
ES242;44197;Ródenas;Ródenas;no;63;44262863;3;;no;;;;;;;;;;
ES242;44198;Royuela;Royuela;no;204;32502568;3;;no;;;;;;;;;;
ES242;44199;Rubiales;Rubiales;no;52;27416441;3;;no;;;;;;;;;;
ES242;44200;Rubielos de la Cérida;Rubielos de la Cérida;no;39;66898317;3;;no;;;;;;;;;;
ES242;44201;Rubielos de Mora;Rubielos de Mora;no;621;63716019;3;;no;;;;;;;;;;
ES242;44203;Salcedillo;Salcedillo;no;14;16888209;3;;no;;;;;;;;;;
ES242;44204;Saldón;Saldón;no;27;28367111;3;;no;;;;;;;;;;
ES242;44205;Samper de Calanda;Samper de Calanda;no;755;142793300;3;;no;;;;;;;;;;
ES242;44206;San Agustín;San Agustín;no;119;56573697;3;;no;;;;;;;;;;
ES242;44207;San Martín del Río;San Martín del Río;no;137;16577920;3;;no;;;;;;;;;;
ES242;44208;Santa Cruz de Nogueras;Santa Cruz de Nogueras;no;29;15175672;3;;no;;;;;;;;;;
ES242;44209;Santa Eulalia;Santa Eulalia;no;1061;80969108;3;;no;;;;;;;;;;
ES242;44210;Sarrión;Sarrión;no;1128;140437953;3;;no;;;;;;;;;;
ES242;44211;Segura de los Baños;Segura de los Baños;no;38;54147079;3;;no;;;;;;;;;;
ES242;44212;Seno;Seno;no;43;17850281;3;;no;;;;;;;;;;
ES242;44213;Singra;Singra;no;75;36722876;3;;no;;;;;;;;;;
ES242;44215;Terriente;Terriente;no;183;47983491;3;;no;;;;;;;;;;
ES242;44217;Toril y Masegoso;Toril y Masegoso;no;32;30674381;3;;no;;;;;;;;;;
ES242;44218;Tormón;Tormón;no;30;29344742;3;;no;;;;;;;;;;
ES242;44219;Tornos;Tornos;no;206;48952177;3;;no;;;;;;;;;;
ES242;44220;Torralba de los Sisones;Torralba de los Sisones;no;155;44799218;3;;no;;;;;;;;;;
ES242;44221;Torrecilla de Alcañiz;Torrecilla de Alcañiz;no;433;26762429;3;;no;;;;;;;;;;
ES242;44222;Torrecilla del Rebollar;Torrecilla del Rebollar;no;124;63448137;3;;no;;;;;;;;;;
ES242;44223;Torre de Arcas;Torre de Arcas;no;90;34279518;3;;no;;;;;;;;;;
ES242;44224;Torre de las Arcas;Torre de las Arcas;no;28;37165556;3;;no;;;;;;;;;;
ES242;44225;Torre del Compte;Torre del Compte;no;120;19457231;3;;no;;;;;;;;;;
ES242;44226;Torrelacárcel;Torrelacárcel;no;151;35536200;3;;no;;;;;;;;;;
ES242;44227;Torre los Negros;Torre los Negros;no;84;29152088;3;;no;;;;;;;;;;
ES242;44228;Torremocha de Jiloca;Torremocha de Jiloca;no;109;33943550;3;;no;;;;;;;;;;
ES242;44229;Torres de Albarracín;Torres de Albarracín;no;180;28309973;3;;no;;;;;;;;;;
ES242;44230;Torrevelilla;Torrevelilla;no;186;33442469;3;;no;;;;;;;;;;
ES242;44231;Torrijas;Torrijas;no;41;57337809;3;;no;;;;;;;;;;
ES242;44232;Torrijo del Campo;Torrijo del Campo;no;455;44042997;3;;no;;;;;;;;;;
ES242;44234;Tramacastiel;Tramacastiel;no;72;47294500;3;;no;;;;;;;;;;
ES242;44235;Tramacastilla;Tramacastilla;no;103;24814261;3;;no;;;;;;;;;;
ES242;44236;Tronchón;Tronchón;no;67;57109839;3;;no;;;;;;;;;;
ES242;44237;Urrea de Gaén;Urrea de Gaén;no;435;41116669;3;;no;;;;;;;;;;
ES242;44238;Utrillas;Utrillas;no;2978;39820970;3;;no;;;;;;;;;;
ES242;44239;Valacloche;Valacloche;no;22;15018925;3;;no;;;;;;;;;;
ES242;44240;Valbona;Valbona;no;167;40721379;3;;no;;;;;;;;;;
ES242;44241;Valdealgorfa;Valdealgorfa;no;612;46927225;3;;no;;;;;;;;;;
ES242;44243;Valdecuenca;Valdecuenca;no;34;18641400;3;;no;;;;;;;;;;
ES242;44244;Valdelinares;Valdelinares;no;88;55085484;3;;no;;;;;;;;;;
ES242;44245;Valdeltormo;Valdeltormo;no;283;16001413;3;;no;;;;;;;;;;
ES242;44246;Valderrobres;Valderrobres;no;2425;124039366;3;;no;;;;;;;;;;
ES242;44247;Valjunquera;Valjunquera;no;330;41836585;3;;no;;;;;;;;;;
ES242;44249;Vallecillo, El;Vallecillo, El;no;47;21594587;3;;no;;;;;;;;;;
ES242;44250;Veguillas de la Sierra;Veguillas de la Sierra;no;19;13667385;3;;no;;;;;;;;;;
ES242;44251;Villafranca del Campo;Villafranca del Campo;no;298;66550000;3;;no;;;;;;;;;;
ES242;44252;Villahermosa del Campo;Villahermosa del Campo;no;89;19199148;3;;no;;;;;;;;;;
ES242;44256;Villanueva del Rebollar de la Sierra;Villanueva del Rebollar de la Sierra;no;39;18994436;3;;no;;;;;;;;;;
ES242;44257;Villar del Cobo;Villar del Cobo;no;164;54128599;3;;no;;;;;;;;;;
ES242;44258;Villar del Salz;Villar del Salz;no;55;38694247;3;;no;;;;;;;;;;
ES242;44260;Villarluengo;Villarluengo;no;170;157889646;3;;no;;;;;;;;;;
ES242;44261;Villarquemado;Villarquemado;no;863;56427110;3;;no;;;;;;;;;;
ES242;44262;Villarroya de los Pinares;Villarroya de los Pinares;no;172;66414661;3;;no;;;;;;;;;;
ES242;44263;Villastar;Villastar;no;505;39045661;3;;no;;;;;;;;;;
ES242;44264;Villel;Villel;no;329;85377495;3;;no;;;;;;;;;;
ES242;44265;Vinaceite;Vinaceite;no;251;50075913;3;;no;;;;;;;;;;
ES242;44266;Visiedo;Visiedo;no;119;55531646;3;;no;;;;;;;;;;
ES242;44267;Vivel del Río Martín;Vivel del Río Martín;no;73;51163217;3;;no;;;;;;;;;;
ES242;44268;Zoma, La;Zoma, La;no;33;14502276;3;;no;;;;;;;;;;
ES425;45002;Alameda de la Sagra;Alameda de la Sagra;no;3623;33031195;3;;no;;;;;;;;;;
ES425;45003;Albarreal de Tajo;Albarreal de Tajo;no;683;41443100;3;;no;;;;;;;;;;
ES425;45004;Alcabón;Alcabón;no;686;8024584;3;;no;;;;;;;;;;
ES425;45005;Alcañizo;Alcañizo;no;274;13509061;3;;no;;;;;;;;;;
ES425;45006;Alcaudete de la Jara;Alcaudete de la Jara;no;1648;156119423;3;;no;;;;;;;;;;
ES425;45007;Alcolea de Tajo;Alcolea de Tajo;no;810;64473973;3;;no;;;;;;;;;;
ES425;45008;Aldea en Cabo;Aldea en Cabo;no;163;25498792;3;;no;;;;;;;;;;
ES425;45009;Aldeanueva de Barbarroya;Aldeanueva de Barbarroya;no;520;91799730;3;;no;;;;;;;;;;
ES425;45010;Aldeanueva de San Bartolomé;Aldeanueva de San Bartolomé;no;427;34606713;3;;no;;;;;;;;;;
ES425;45011;Almendral de la Cañada;Almendral de la Cañada;no;313;33641733;3;;no;;;;;;;;;;
ES425;45012;Almonacid de Toledo;Almonacid de Toledo;no;790;95580800;3;;no;;;;;;;;;;
ES425;45013;Almorox;Almorox;no;2105;64767811;3;;no;;;;;;;;;;
ES425;45015;Arcicóllar;Arcicóllar;no;883;30546984;3;;no;;;;;;;;;;
ES425;45017;Azután;Azután;no;288;21606736;3;;no;;;;;;;;;;
ES425;45018;Barcience;Barcience;no;872;18979678;3;;no;;;;;;;;;;
ES425;45020;Belvís de la Jara;Belvís de la Jara;no;1522;114020000;3;;no;;;;;;;;;;
ES425;45022;Buenaventura;Buenaventura;no;424;35771654;3;;no;;;;;;;;;;
ES425;45024;Burujón;Burujón;no;1319;35449787;3;;no;;;;;;;;;;
ES425;45026;Cabañas de Yepes;Cabañas de Yepes;no;257;17970952;3;;no;;;;;;;;;;
ES425;45027;Cabezamesada;Cabezamesada;no;346;59825010;3;;no;;;;;;;;;;
ES425;45029;Caleruela;Caleruela;no;208;9418523;3;;no;;;;;;;;;;
ES425;45030;Calzada de Oropesa;Calzada de Oropesa;no;529;142217857;3;;no;;;;;;;;;;
