Code_BuildingVariant,Country,BuildingType,Age,Age_plot,n_air_infiltration,WWR,U_Wall_avg,U_Roof_avg,U_Floor_avg,U_Window_avg,g_Window_avg,set_p_T,n_air_use,q_int_tot,F_sh_hor,F_sh_ver,F_f,F_w,EU_set_p_T,EU_n_air_use,EU_q_int_tot,EU_F_sh_hor,EU_F_sh_ver,EU_F_f,EU_F_w,EU_q_int_tot,A_C_Ref,A_C_ExtDim,Code_AttachedNeighbours,n_Storey,Unit_m2,n_Apartment,q_h_nd,ClimateZone,Age_Harmonized,Age_plot_Harmonized,BuildingType3,WWR_harm_mean,WWR_harm_shape,WWR_harm_scale,U_Wall_harm_mean,U_Wall_harm_shape,U_Wall_harm_scale,U_Window_harm_mean,U_Window_harm_shape,U_Window_harm_scale,U_Roof_harm_mean,U_Roof_harm_shape,U_Roof_harm_scale,U_Floor_harm_mean,U_Floor_harm_shape,U_Floor_harm_scale,g_Window_harm_mean,g_Window_harm_shape,g_Window_harm_scale,n_air_infiltration_harm_mean,n_air_infiltration_harm_scale,n_air_infiltration_harm_shape,n_air_use_harm_mean,n_air_use_harm_scale,n_air_use_harm_shape,set_p_T_harm_mean,F_f_harm_mean,F_sh_ver_harm_mean,F_sh_hor_harm_mean,q_int_tot_harm_mean
RS.N.AB.06.Gen.ReEx.001.001,Serbia,AB,1981-1990,1985.5,0.1,0.1529698521377633,1.0943512757221026,0.4151786164330912,0.4508902937780082,3.3,0.8,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,1157.3,1543.0,B_N2,6.0,57.865,20.0,140.7,Temperate,1980-1989,1985,AB,0.16342427408333363,0.13665744688048953,0.1618712953752517,0.8779724175880066,0.36498140578583,0.8249738689860235,3.15,0.05,3.146426544510455,0.6305230351082728,0.611971852006355,0.5100971396112947,0.5940162288862416,0.2731705877956449,0.5725574126322603,0.8,0.05,0.8,0.2,0.2,0.13,0.5,0.5,0.05,20,0.3,0.65,0.82,4
RS.N.AB.07.Gen.ReEx.001.001,Serbia,AB,1991-2011,2001.0,0.2,0.1248455420860392,0.4746218183426437,0.3124949561316222,0.3808680249999999,3.0,0.8,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,1426.0,1901.0,B_N2,5.0,79.22222222222223,18.0,94.7,Temperate,2000-2009,2005,AB,0.18126907865573502,0.2551614599514148,0.17569529482643384,0.2952203851806739,0.36281450131824533,0.27580441301226133,2.975,0.05,2.9729702180805213,0.6177429065890325,0.6457579649634023,0.487933529550395,0.5318906698417359,0.4517572963284704,0.4759704311364636,0.7375,0.11822791430502738,0.7325683002969413,0.15,0.15,0.13,0.5,0.5,0.05,20,0.3,0.65,0.82,4
RS.N.AB.08.Gen.ReEx.001.001,Serbia,AB,2012,2012.0,0.1,0.1586790699103555,0.2907430000619385,0.15,0.2435564431959283,1.5000000000000002,0.65,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,2132.0,3046.0,B_N2,8.0,53.3,40.0,51.2,Temperate,2010s,2013,AB,0.17358063302559745,0.08605990901707983,0.17293981490185995,0.2509859530824419,0.2119816253358662,0.245445269279842,1.3333333333333333,0.19113808498521312,1.3103706971044484,0.16747111737030082,0.17625043004878205,0.16480347543126556,0.2412364421262836,0.11593540540548924,0.23963617490917066,0.5499999999999999,0.29181788138959547,0.528808287180646,0.15,0.15,0.13,0.5,0.5,0.05,20,0.3,0.65,0.82,4
RS.N.MFH.01.Gen.ReEx.001.001,Serbia,MFH,1919,1919.0,0.4,0.075587938248449,1.0434997455193062,0.5509647906393453,0.786860199,3.5,0.8000000000000002,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,800.0,800.0,B_N2,4.0,80.0,10.0,180.4,Temperate,1900-1944,1920,MF_TH,0.08969821599950636,0.13645624430580777,0.08886601462683758,1.4960299337523282,0.2653662258128862,1.4438984891744762,3.6271602188852126,0.09184753679481851,3.6108201773661017,0.805658545,0.21465266508873937,0.78149573671292,0.8027933664577909,0.14430740260092284,0.7944130719574845,0.8087500000000001,0.05,0.8084322781453729,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.MFH.02.Gen.ReEx.001.001,Serbia,MFH,1919-1945,1932.0,0.4,0.0940794809407948,1.0729897356180491,0.43,0.9197411294375,3.5,0.8,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,982.0,1310.0,B_N2,5.0,98.2,10.0,155.3,Temperate,1900-1944,1920,MF_TH,0.08969821599950636,0.13645624430580777,0.08886601462683758,1.4960299337523282,0.2653662258128862,1.4438984891744762,3.6271602188852126,0.09184753679481851,3.6108201773661017,0.805658545,0.21465266508873937,0.78149573671292,0.8027933664577909,0.14430740260092284,0.7944130719574845,0.8087500000000001,0.05,0.8084322781453729,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.MFH.03.Gen.ReEx.001.001,Serbia,MFH,1946-1960,1953.0,0.4,0.0872142389273902,1.8089952703319503,0.821401658,1.020124913,3.5,0.8,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,653.0,870.0,B_N2,5.0,65.3,10.0,263.9,Temperate,1945-1969,1958,MF_TH,0.10590004034520094,0.3539400384814591,0.09949848207401261,1.5422325332210784,0.3888698051124428,1.4229941270197923,3.5,0.05,3.5,0.805658545,0.250787637516317,0.78149573671292,0.8129186469669073,0.19263706354386656,0.7980042178918435,0.8,0.05,0.8,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.MFH.04.Gen.ReEx.001.001,Serbia,MFH,1961-1970,1965.5,0.4,0.1415213210425094,1.4230800826773162,0.919623461,0.7947514555316455,3.5,0.8000000000000002,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,1150.0,1533.0,B_Alone,5.0,57.5,20.0,181.1,Temperate,1945-1969,1958,MF_TH,0.10590004034520094,0.3539400384814591,0.09949848207401261,1.5422325332210784,0.3888698051124428,1.4229941270197923,3.5,0.05,3.5,0.805658545,0.250787637516317,0.78149573671292,0.8129186469669073,0.19263706354386656,0.7980042178918435,0.8,0.05,0.8,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.MFH.05.Gen.ReEx.001.001,Serbia,MFH,1971-1980,1975.5,0.2,0.1439621830683283,1.3704953678036174,1.053351573,1.314354936,3.3,0.8,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,700.0,933.0,B_Alone,4.0,58.333333333333336,12.0,182.3,Temperate,1970-1979,1975,MF_TH,0.12153685174303488,0.4086580759113464,0.11317180115684218,1.2788214258111037,0.5168350398007334,1.1354608736923784,3.4,0.05,3.3985290935932864,0.970745440171437,0.3802661047018657,0.9084288983132445,0.8819890277268836,0.5799039977858882,0.7697530310919994,0.8,0.05,0.8,0.35,0.35,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.MFH.06.Gen.ReEx.001.001,Serbia,MFH,1981-1990,1985.5,0.1,0.2088405136984508,0.8060070747798176,0.4195804199999999,0.4219091879132412,3.3,0.8,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,1750.0,2333.0,B_Alone,5.0,58.333333333333336,30.0,114.4,Temperate,1980-1989,1985,MF_TH,0.14474656409127115,0.20913152545700603,0.14139268791082357,0.8779724175880066,0.36498140578583,0.8249738689860235,3.15,0.05,3.146426544510455,0.6305230351082728,0.611971852006355,0.5100971396112947,0.5940162288862416,0.2731705877956449,0.5725574126322603,0.8,0.05,0.8,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.MFH.07.Gen.ReEx.001.001,Serbia,MFH,1991-2011,2001.0,0.2,0.1132464423460566,0.7532375540313057,0.275229358,0.990766389221606,2.8,0.6,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,1356.0,1808.0,B_Alone,5.0,58.95652173913044,23.0,104.3,Temperate,2000-2009,2005,MF_TH,0.12115244538776115,0.32010760245865055,0.11554298228747925,0.2952203851806739,0.36281450131824533,0.27580441301226133,2.975,0.05,2.9729702180805213,0.6177429065890325,0.6457579649634023,0.487933529550395,0.5318906698417359,0.4517572963284704,0.4759704311364636,0.7375,0.11822791430502738,0.7325683002969413,0.15,0.15,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.MFH.08.Gen.ReEx.001.001,Serbia,MFH,2012,2012.0,0.2,0.1929694990800487,0.297263417670324,0.1414478942514601,0.2737738961829225,1.5,0.65,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,1082.0,1548.0,B_Alone,5.0,40.07407407407408,27.0,63.7,Temperate,2010s,2013,MF_TH,0.12485454366461927,0.4052697761425707,0.11499684032933764,0.2509859530824419,0.2119816253358662,0.245445269279842,1.3333333333333333,0.19113808498521312,1.3103706971044484,0.16747111737030082,0.17625043004878205,0.16480347543126556,0.2412364421262836,0.11593540540548924,0.23963617490917066,0.5499999999999999,0.29181788138959547,0.528808287180646,0.15,0.15,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.SFH.01.Gen.ReEx.001.001,Serbia,SFH,1919,1919.0,0.4,0.1050656660412757,0.96,0.625507717,0.68,4.6,0.87,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,60.0,74.0,B_Alone,1.0,60.0,1.0,224.8,Temperate,1900-1944,1920,SFH,0.0814595783543017,0.17026329627929532,0.08027017030370068,1.4960299337523282,0.2653662258128862,1.4438984891744762,3.6271602188852126,0.09184753679481851,3.6108201773661017,0.805658545,0.21465266508873937,0.78149573671292,0.8027933664577909,0.14430740260092284,0.7944130719574845,0.8087500000000001,0.05,0.8084322781453729,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.SFH.02.Gen.ReEx.001.001,Serbia,SFH,1919-1945,1932.0,0.4,0.0819701122999381,1.1,0.625507717,0.66,3.5,0.8,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,59.0,79.0,B_Alone,1.0,59.0,1.0,242.0,Temperate,1900-1944,1920,SFH,0.0814595783543017,0.17026329627929532,0.08027017030370068,1.4960299337523282,0.2653662258128862,1.4438984891744762,3.6271602188852126,0.09184753679481851,3.6108201773661017,0.805658545,0.21465266508873937,0.78149573671292,0.8027933664577909,0.14430740260092284,0.7944130719574845,0.8087500000000001,0.05,0.8084322781453729,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.SFH.03.Gen.ReEx.001.001,Serbia,SFH,1946-1960,1953.0,0.4,0.1025925105251495,1.26,0.625507717,0.64,3.5,0.8,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,53.0,71.0,B_Alone,1.0,53.0,1.0,245.3,Temperate,1945-1969,1958,SFH,0.09040280993198108,0.08853884110194069,0.09004662941971874,1.5422325332210784,0.3888698051124428,1.4229941270197923,3.5,0.05,3.5,0.805658545,0.250787637516317,0.78149573671292,0.8129186469669073,0.19263706354386656,0.7980042178918435,0.8,0.05,0.8,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.SFH.04.Gen.ReEx.001.001,Serbia,SFH,1961-1970,1965.5,0.4,0.0868412330129267,1.4045251396648044,0.625507717,0.64,3.5,0.8,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,145.0,193.0,B_Alone,3.0,72.5,2.0,239.0,Temperate,1945-1969,1958,SFH,0.09040280993198108,0.08853884110194069,0.09004662941971874,1.5422325332210784,0.3888698051124428,1.4229941270197923,3.5,0.05,3.5,0.805658545,0.250787637516317,0.78149573671292,0.8129186469669073,0.19263706354386656,0.7980042178918435,0.8,0.05,0.8,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.SFH.05.Gen.ReEx.001.001,Serbia,SFH,1971-1980,1975.5,0.4,0.1277023629964806,1.45,1.412103746,1.024930748,3.5,0.8,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,111.0,148.0,B_Alone,2.0,111.0,1.0,257.6,Temperate,1970-1979,1975,SFH,0.11690789645036401,0.09259682587009599,0.11640848656534365,1.2788214258111037,0.5168350398007334,1.1354608736923784,3.4,0.05,3.3985290935932864,0.970745440171437,0.3802661047018657,0.9084288983132445,0.8819890277268836,0.5799039977858882,0.7697530310919994,0.8,0.05,0.8,0.35,0.35,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.SFH.06.Gen.ReEx.001.001,Serbia,SFH,1981-1990,1985.5,0.1,0.1035009791278597,1.3997864509918787,1.412103746,0.7459238568537171,3.0,0.8,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,117.0,156.0,B_Alone,2.0,117.0,1.0,241.6,Temperate,1980-1989,1985,SFH,0.09999427678698118,0.08334500218019228,0.09965351783074153,0.8779724175880066,0.36498140578583,0.8249738689860235,3.15,0.05,3.146426544510455,0.6305230351082728,0.611971852006355,0.5100971396112947,0.5940162288862416,0.2731705877956449,0.5725574126322603,0.8,0.05,0.8,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.SFH.07.Gen.ReEx.001.001,Serbia,SFH,1991-2011,2001.0,0.2,0.1104946031470805,0.4141974928641732,1.418724871,0.4607038434615385,3.1,0.75,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,170.0,227.0,B_Alone,2.0,170.0,1.0,147.8,Temperate,2000-2009,2005,SFH,0.11125290711830527,0.07390431869868269,0.11094908566174723,0.2952203851806739,0.36281450131824533,0.27580441301226133,2.975,0.05,2.9729702180805213,0.6177429065890325,0.6457579649634023,0.487933529550395,0.5318906698417359,0.4517572963284704,0.4759704311364636,0.7375,0.11822791430502738,0.7325683002969413,0.15,0.15,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.SFH.08.Gen.ReEx.001.001,Serbia,SFH,2012,2012.0,0.1,0.1923456620061069,0.2743204946343457,0.2109654578594423,0.206378987,1.0,0.35,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,311.0,444.0,B_Alone,3.0,155.5,2.0,53.2,Temperate,2010s,2013,SFH,0.1469543499729632,0.3193072035945337,0.13976841477202898,0.2509859530824419,0.2119816253358662,0.245445269279842,1.3333333333333333,0.19113808498521312,1.3103706971044484,0.16747111737030082,0.17625043004878205,0.16480347543126556,0.2412364421262836,0.11593540540548924,0.23963617490917066,0.5499999999999999,0.29181788138959547,0.528808287180646,0.15,0.15,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.TH.01.Gen.ReEx.001.001,Serbia,TH,1919,1919.0,0.4,0.0975786049873509,1.0031205208537486,0.508474576,0.8890745409828571,3.5,0.8,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,130.0,175.0,B_N2,1.0,130.0,1.0,251.2,Temperate,1900-1944,1920,MF_TH,0.08969821599950636,0.13645624430580777,0.08886601462683758,1.4960299337523282,0.2653662258128862,1.4438984891744762,3.6271602188852126,0.09184753679481851,3.6108201773661017,0.805658545,0.21465266508873937,0.78149573671292,0.8027933664577909,0.14430740260092284,0.7944130719574845,0.8087500000000001,0.05,0.8084322781453729,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.TH.02.Gen.ReEx.001.001,Serbia,TH,1919-1945,1932.0,0.4,0.0779727095516569,0.8375833641921396,0.625507717,1.005586592,3.5,0.8000000000000002,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,63.6,92.1,B_N2,1.0,63.6,1.0,266.7,Temperate,1900-1944,1920,MF_TH,0.08969821599950636,0.13645624430580777,0.08886601462683758,1.4960299337523282,0.2653662258128862,1.4438984891744762,3.6271602188852126,0.09184753679481851,3.6108201773661017,0.805658545,0.21465266508873937,0.78149573671292,0.8027933664577909,0.14430740260092284,0.7944130719574845,0.8087500000000001,0.05,0.8084322781453729,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.TH.03.Gen.ReEx.001.001,Serbia,TH,1946-1960,1953.0,0.4,0.060313858952543,1.1524009636018957,0.508474576,0.64,3.5,0.8,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,120.0,160.0,B_N2,1.0,120.0,1.0,226.0,Temperate,1945-1969,1958,MF_TH,0.10590004034520094,0.3539400384814591,0.09949848207401261,1.5422325332210784,0.3888698051124428,1.4229941270197923,3.5,0.05,3.5,0.805658545,0.250787637516317,0.78149573671292,0.8129186469669073,0.19263706354386656,0.7980042178918435,0.8,0.05,0.8,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.TH.04.Gen.ReEx.001.001,Serbia,TH,1961-1970,1965.5,0.4,0.1335740072202166,1.3808811035560349,1.053351573,0.7988997262988506,3.5,0.8,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,74.0,98.5,B_N2,1.0,74.0,1.0,281.5,Temperate,1945-1969,1958,MF_TH,0.10590004034520094,0.3539400384814591,0.09949848207401261,1.5422325332210784,0.3888698051124428,1.4229941270197923,3.5,0.05,3.5,0.805658545,0.250787637516317,0.78149573671292,0.8129186469669073,0.19263706354386656,0.7980042178918435,0.8,0.05,0.8,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.TH.05.Gen.ReEx.001.001,Serbia,TH,1971-1980,1975.5,0.2,0.1575492341356674,1.1380319455093837,0.4978256048398576,0.29,3.3,0.8,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,220.0,293.0,B_N1,2.0,220.0,1.0,129.8,Temperate,1970-1979,1975,MF_TH,0.12153685174303488,0.4086580759113464,0.11317180115684218,1.2788214258111037,0.5168350398007334,1.1354608736923784,3.4,0.05,3.3985290935932864,0.970745440171437,0.3802661047018657,0.9084288983132445,0.8819890277268836,0.5799039977858882,0.7697530310919994,0.8,0.05,0.8,0.35,0.35,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.TH.06.Gen.ReEx.001.001,Serbia,TH,1981-1990,1985.5,0.1,0.1168016723281944,1.1030559592337348,0.275229358,0.757341577,3.0000000000000004,0.8,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,97.44,130.0,B_N2,2.0,97.44,1.0,191.1,Temperate,1980-1989,1985,MF_TH,0.14474656409127115,0.20913152545700603,0.14139268791082357,0.8779724175880066,0.36498140578583,0.8249738689860235,3.15,0.05,3.146426544510455,0.6305230351082728,0.611971852006355,0.5100971396112947,0.5940162288862416,0.2731705877956449,0.5725574126322603,0.8,0.05,0.8,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
RS.N.TH.07.Gen.ReEx.001.001,Serbia,TH,1991-2011,2001.0,0.2,0.0662330687988543,0.3727893713003409,0.464522441224508,0.2952244216837995,3.0,0.8,20.0,0.5,4.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,141.0,188.0,B_N2,3.0,141.0,1.0,135.3,Temperate,2000-2009,2005,MF_TH,0.12115244538776115,0.32010760245865055,0.11554298228747925,0.2952203851806739,0.36281450131824533,0.27580441301226133,2.975,0.05,2.9729702180805213,0.6177429065890325,0.6457579649634023,0.487933529550395,0.5318906698417359,0.4517572963284704,0.4759704311364636,0.7375,0.11822791430502738,0.7325683002969413,0.15,0.15,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
SE.N.MFH.01.Gen.ReEx.001.001,Sweden,MFH,1960,1960.0,0.4,0.1818181818181818,0.6167340175,0.36,0.324909747,2.22,0.8,21.0,0.5,4.0,0.9,0.9,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,1207.0,1420.0,B_Alone,3.0,86.21428571428571,14.0,238.3,Cold,1945-1969,1958,MF_TH,0.1818181818181818,0.05,0.1818181818181818,0.5925661213909519,0.5478796036071187,0.5179293662413125,2.374975369458128,0.13729146547116255,2.3459762356357117,0.3675366016071428,0.3661782789813187,0.3404263387014874,0.4662635247939044,0.4366571924000271,0.4200969690744383,0.7543938149972632,0.07535381836607294,0.7516246640421888,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
SE.N.MFH.02.Gen.ReEx.001.001,Sweden,MFH,1961-1975,1968.0,0.4,0.1818181818181818,0.4977340175,0.2,0.258302583,2.22,0.8,21.0,0.5,4.0,0.9,0.9,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,1207.0,1420.0,B_Alone,3.0,86.21428571428571,14.0,213.1,Cold,1945-1969,1958,MF_TH,0.1818181818181818,0.05,0.1818181818181818,0.5925661213909519,0.5478796036071187,0.5179293662413125,2.374975369458128,0.13729146547116255,2.3459762356357117,0.3675366016071428,0.3661782789813187,0.3404263387014874,0.4662635247939044,0.4366571924000271,0.4200969690744383,0.7543938149972632,0.07535381836607294,0.7516246640421888,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
SE.N.MFH.03.Gen.ReEx.001.001,Sweden,MFH,1976-1985,1980.5,0.2,0.1818181818181818,0.4417340175,0.17,0.266789328,2.04,0.7,21.0,0.5,4.0,0.9,0.9,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,1207.0,1420.0,B_Alone,3.0,86.21428571428571,14.0,166.0,Cold,1980-1989,1985,MF_TH,0.1818181818181818,0.05,0.1818181818181818,0.3091936869921105,0.5093254685627929,0.27280343381224925,2.0994444444444444,0.14526524299297444,2.106193613855953,0.21308421933333335,0.2999804276690711,0.2068748187669144,0.2986915895555555,0.35730648127739484,0.2892852128238738,0.6788888888888889,0.07164245738736193,0.6822415325381039,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
SE.N.MFH.04.Gen.ReEx.001.001,Sweden,MFH,1986-1995,1990.5,0.2,0.1818181818181818,0.3647340175,0.15,0.241187384,1.8,0.7,21.0,0.5,4.0,0.9,0.9,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,1207.0,1420.0,B_Alone,3.0,86.21428571428571,14.0,150.4,Cold,1990-1999,1995,MF_TH,0.1818181818181818,0.05,0.1818181818181818,0.2685520038888889,0.5163235507131392,0.23421885380033935,2.0733333333333333,0.1442525894815163,2.0266984155393977,0.16777777777777778,0.18010938028302936,0.16344419564559967,0.24632358155555556,0.05,0.24614826750946683,0.65,0.06917819760485261,0.65,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
SE.N.MFH.05.Gen.ReEx.001.001,Sweden,MFH,1996-2005,2000.5,0.2,0.1818181818181818,0.3507340175,0.13,0.206378987,1.97,0.7,21.0,0.5,4.0,0.9,0.9,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,1207.0,1420.0,B_Alone,3.0,86.21428571428571,14.0,149.0,Cold,2000-2009,2005,MF_TH,0.1818181818181818,0.05,0.1818181818181818,0.1847192795380473,0.48522296595187026,0.15544201050478793,1.4045698538221902,0.4344402951367275,1.2762811097125633,0.11444444444444445,0.20139847563632246,0.11180687888334637,0.1494731082222222,0.2918141241480187,0.14224241140963031,0.5999428868120457,0.1813022450673366,0.5930966290609826,0.15,0.15,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
SE.N.SFH.01.Gen.ReEx.001.001,Sweden,SFH,1960,1960.0,0.4,0.0982142857142857,0.3,0.29,0.28,2.34,0.8,21.0,0.5,4.0,0.9,0.9,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,106.25,125.0,B_Alone,1.0,106.25,1.0,388.2,Cold,1945-1969,1958,SFH,0.0982142857142857,0.05,0.0982142857142857,0.5925661213909519,0.5478796036071187,0.5179293662413125,2.374975369458128,0.13729146547116255,2.3459762356357117,0.3675366016071428,0.3661782789813187,0.3404263387014874,0.4662635247939044,0.4366571924000271,0.4200969690744383,0.7543938149972632,0.07535381836607294,0.7516246640421888,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
SE.N.SFH.02.Gen.ReEx.001.001,Sweden,SFH,1961-1975,1968.0,0.4,0.0982142857142857,0.155,0.21,0.32,2.3,0.8,21.0,0.5,4.0,0.9,0.9,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,106.25,125.0,B_Alone,1.0,106.25,1.0,341.8,Cold,1945-1969,1958,SFH,0.0982142857142857,0.05,0.0982142857142857,0.5925661213909519,0.5478796036071187,0.5179293662413125,2.374975369458128,0.13729146547116255,2.3459762356357117,0.3675366016071428,0.3661782789813187,0.3404263387014874,0.4662635247939044,0.4366571924000271,0.4200969690744383,0.7543938149972632,0.07535381836607294,0.7516246640421888,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
SE.N.SFH.03.Gen.ReEx.001.001,Sweden,SFH,1976-1985,1980.5,0.2,0.0982142857142857,0.105,0.15,0.27,2.01,0.7,21.0,0.5,4.0,0.9,0.9,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,106.25,125.0,B_Alone,1.0,106.25,1.0,249.7,Cold,1980-1989,1985,SFH,0.0982142857142857,0.05,0.0982142857142857,0.3091936869921105,0.5093254685627929,0.27280343381224925,2.0994444444444444,0.14526524299297444,2.106193613855953,0.21308421933333335,0.2999804276690711,0.2068748187669144,0.2986915895555555,0.35730648127739484,0.2892852128238738,0.6788888888888889,0.07164245738736193,0.6822415325381039,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
SE.N.SFH.04.Gen.ReEx.001.001,Sweden,SFH,1986-1995,1990.5,0.2,0.0982142857142857,0.085,0.12,0.24,1.94,0.7,21.0,0.5,4.0,0.9,0.9,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,106.25,125.0,B_Alone,1.0,106.25,1.0,231.4,Cold,1990-1999,1995,SFH,0.0982142857142857,0.05,0.0982142857142857,0.2685520038888889,0.5163235507131392,0.23421885380033935,2.0733333333333333,0.1442525894815163,2.0266984155393977,0.16777777777777778,0.18010938028302936,0.16344419564559967,0.24632358155555556,0.05,0.24614826750946683,0.65,0.06917819760485261,0.65,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
